User-ID,ISBN,Book-Rating,Book-Title
1812,312979479,9,And Then There Were None : A Novel
1812,1579213405,6,Emotional Purity : An Affair of the Heart
1812,671708635,7,Seven Habits Of Highly Effective People
1812,312774842,8,Substitute Teaching: A Handbook for Hassle-Free Subbing
1813,399139125,4,River of Hidden Dreams
1830,553572997,7,The Alienist
1830,553377884,6,Skinny Legs and All
1835,9679787834,6,Vermillion eye: A chiller of a thriller that will shock you to the bone
1838,609605623,8,You're Fifty--Now What?: Investing for the Second Half of Your Life
1838,425162788,9,Politika (Tom Clancy's Power Plays (Paperback))
1838,61012289,9,A Secret Affair
1841,451208811,5,Blood Orchid
1844,3404920910,8,Im Wald der gehenkten FÃ?Â¼chse.
1846,2070419878,10,Novecento : Pianiste
1848,375705090,9,Zen in the Art of Archery (Vintage Spiritual Classics)
1848,671722727,10,King Lear
1848,525463313,6,Pooh's Little Book of Feng Shui
1848,684818868,10,Lies My Teacher Told Me : Everything Your American History Textbook Got Wrong
1848,345348109,9,The Killer Angels
1848,812511816,10,"The Eye of the World (The Wheel of Time, Book 1)"
1848,312852487,10,"The Dragon Reborn (The Wheel of Time, Book 3)"
1848,345443683,9,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)"
1848,717802418,10,Manifesto of the Communist Party
1848,345342968,10,Fahrenheit 451
1848,812550706,8,Ender's Game (Ender Wiggins Saga (Paperback))
1848,156027321,10,Life of Pi
1848,451169530,5,The Stand: Complete and Uncut
1848,61030651,5,U.S.S. Seawolf
1848,345378482,8,The Andromeda Strain
1848,70419361,10,The Individual In A Social World: Essays and Experiments
1848,477001970,9,Illuminated Spirit: Conversations With a Kyudo Master
1848,1929194196,10,Sun Tzu's The Art of War Plus The Original Chinese Revealed
1848,394712447,10,The Method of Zen
1848,385029551,10,Confessions of Saint Augustine (Image Book)
1848,890420254,10,Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR (Text Revision)
1848,762406984,10,"The World's Shortest Stories of Love and Death: Passion, Betrayal, Suspicion, Revenge, All This and More in a New Collection of Amazing Short Stories-Each One Just 55 Words Long"
1848,765348438,10,"The Hunt Begins: The Great Hunt, Part 1 (The Wheel of Time, Book 2, Part 1)"
1848,1882180887,7,A Basic Guide to Archery (An Official U.S. Olympic Committee Sports Series)
1848,778800229,5,America's Best Slow Cooker Recipes
1848,804832463,10,"One Arrow, One Life: Zen, Archery, Enlightenment"
1848,812513738,8,"The Shadow Rising (The Wheel of Time, Book 4)"
1848,765348446,10,"New Threads in the Pattern: The Great Hunt, Part 2 (The Wheel of Time, Book 2)"
1848,345417623,8,Timeline
1848,871401185,7,Introductory Lectures on Psychoanalysis
1848,786868716,10,The Five People You Meet in Heaven
1850,340612843,7,Love Me Tender (Starlight)
1859,812515609,8,"People of the Mist (The First North Americans series, Book 9)"
1863,3502517959,7,Die Spinne und das MÃ?Â¤dchen.
1863,3442424623,8,Die Bildhauerin.
1869,425122123,8,Clear and Present Danger (Jack Ryan Novels)
1869,812530489,10,Time Wars
1878,446326488,7,Lord of the Dance
1881,446609986,9,The Fourth Wall
1881,80410882,4,Dinner at the Homesick Restaurant
1888,375726624,8,Newjack: Guarding Sing Sing (Vintage)
1891,892882816,5,"Homestead, A Memoir"
1891,1577487370,7,The Quilt of Life: A Patchwork of Devotional Thoughts (Inspirational Library (Paperback))
1892,767902521,9,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail)
1898,60951710,9,Martha Stuart's Better Than You at Entertaining (A Parody)
1898,786864133,8,Napalm &amp; Silly Putty
1898,60922532,8,Pigs in Heaven
1898,385484518,8,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson"
1900,6251119,7,Stop Being Mean to Yourself: A Story About Finding the True Meaning of Self-Love
1901,440224039,6,True Crime: The Novel
1901,345380274,4,Deadly Justice
1903,60931361,9,"Plato, Not Prozac! : Applying Eternal Wisdom to Everyday Problems"
1903,60928069,7,"How Could You Do That?! : Abdication of Character, Courage, and Conscience, The"
1903,1585420611,10,"Women Can't Hear What Men Don't Say: Destroying Myths, Creating Love"
1903,194315193,10,THE GOOD GRAMMAR BOOK: The Good Grammar Book with Answers
1903,151104212,10,Babbitt
1903,380810336,10,Feeling Good : The New Mood Therapy
1903,385722192,2,Lullaby: A Novel
1903,1573922110,10,Think to Win: The Power of Logic in Everyday Life
1903,140289216,10,Sociolinguistics: An Introduction to Language and Society
1903,157322829,10,"Coercion: Why We Listen to What \They\"" Say"""
1903,1581820542,1,"The Little Book of Big Ideas: Inspiration, Encouragement &amp; Tips to Stimulate Creativity and Improve Your Life"
1903,375757325,9,Robinson Crusoe (Modern Library Classics)
1903,300087152,10,Humanity: A Moral History of the Twentieth Century
1903,185788292,9,Survival Kit for Overseas Living: For Americans Planning to Live and Work Abroad
1903,316441791,10,Set Your Voice Free : Foreword by Dr. Laura Schlesinger
1903,340697687,10,Film Studies (Teach Yourself Educational S.)
1903,345333152,10,The Straight Dope: A Compendium of Human Knowledge
1903,1,5,Discover Your Genius: How to Think Like History's Ten Most Revolutionary Minds
1903,130647608,3,Critical Thinking: Tools for Taking Charge of Your Professional and Personal Life
1903,1,5,The Taming
1903,1,5,I'll Let You Go: A Novel
1903,1,5,In Her Shoes : A Novel
1903,1,5,The Clan of the Cave Bear
1903,1,5,The Bonesetter's Daughter
1903,1,5,"Love, etc."
1903,1,5,Tricky Business
1903,140125086,10,Bad Language (Penguin Language &amp; Linguistics)
1903,1565840968,6,"\I Won't Learn from You\"": And Other Thoughts on Creative Maladjustment"""
1903,140260234,10,Language Myths
1903,130957011,9,Tested Advertising Methods (Prentice Hall Business Classics)
1903,1565115228,10,Pretty Good Joke Book: A Prairie Home Companion (Prairie Home Companion)
1903,670031518,10,The Blank Slate: The Modern Denial of Human Nature
1903,67162248,10,People Skills
1903,679430946,10,The Hot Zone
1903,582037670,8,Alternatives Games Exercises and Conversations for the Language Classroom (Pilgrims Longman Resource Books)
1903,517084732,8,"Good Advice : More Than 2,000 Quotations to help You Live Your Life"
1903,465021433,10,The Evolution of Desire: Strategies of Human Mating
1903,684866005,1,Can't Buy My Love: How Advertising Changes the Way We Think and Feel
1903,452266688,10,The Portable Curmudgeon
1903,812550706,10,Ender's Game (Ender Wiggins Saga (Paperback))
1903,130891347,8,Asking the Right Questions: A Guide to Critical Thinking (6th Edition)
1903,688164080,10,The KGB Bar Reader
1903,446391581,10,A Whack on the Side of the Head: How You Can Be More Creative
1903,316777730,10,Naked
1903,44022330,6,Rush Limbaugh Is a Big Fat Idiot: And Other Observations
1903,44022330,6,Rush Limbaugh Is a Big Fat Idiot: And Other Observations
1903,435240609,9,Source Book for Teaching English as a Second Language
1903,415167914,10,The Articulate Mammal: An Introduction to Psycholinguistics
1903,394743644,10,Sleeping on the Wing : An Anthology of Modern Poetry with Essays on Reading and Writing
1903,767913973,8,30 Things Everyone Should Know How to Do Before Turning 30
1903,78686351,6,Dirty Jokes and Beer : Stories of the Unrefined
1903,803959907,10,Intercultural Interactions : A Practical Guide (Cross Cultural Research and Methodology)
1903,806957050,10,Sit &amp; Solve - Lateral Thinking Puzzles
1903,840339402,7,Creativity is forever
1903,879804211,1,The Knight in Rusty Armor
1903,68815252,3,Book
1903,953309819,8,The Resourceful English Teacher
1903,968246907,10,Tuiavii's way: A south sea chief's comments on western society
1903,1564146731,9,"The Know-It-All's Guide to Life: How to Climb Mount Everest, Cure Hiccups, Live to 100, and Dozens of Other Practical, Unusual, or Just Plain Fantastical Things"
1903,130289221,10,Becoming a Critical Thinker: A User Friendly Manual (3rd Edition)
1903,345409469,10,The Demon-Haunted World: Science As a Candle in the Dark
1905,553274503,5,Flowers for Algernon (Bantam Classic)
1915,440224659,7,Sooner or Later
1918,1841492086,8,The Portable Door
1923,413588106,8,Growing Pains of Adrian Mole
1923,671757059,8,Prize the Epic Quest for Oil Money and Pow
1923,330357190,8,Loose living
1928,394830148,9,The Berenstain Bears and Too Much Vacation (First Time Books)
1928,316666343,10,The Lovely Bones: A Novel
1928,1563521024,5,You're Not a Kid Anymore When...
1928,835902242,8,Adventures of Huckleberry Finn
1928,312267819,5,Stalin's Silver: The Sinking of the U.S.S. John Barry
1933,440226430,8,Summer Sisters
1937,60175532,7,Young Wives
1945,671023373,10,Man's Search For Meaning
1947,679748083,9,The Kitchen God's Wife (Vintage Contemporaries)
1949,425175405,8,Black Notice
1951,749930721,7,Hitched
1961,345298365,8,Six of Swords
1966,1570422826,7,The Celestine Prophecy : An Experiential Guide
1971,312874995,7,Escape from Kathmandu
1978,425185702,10,McNally's Chance
1989,684862719,9,Pay It Forward: A Novel
1990,8570070063,9,A corrente de Trewis Scott
1990,8532501192,5,As valkÃ­rias
1990,8585622032,7,Bola da vez: Romance policial (ColeÃ§Ã£o Romance policial brasileiro)
1995,8485229606,5,La crÃ³nica del PerÃº (CrÃ³nicas de AmÃ©rica)
1996,552998338,7,Blast From the Past
1996,140272658,8,Are You Experienced?
2009,385299842,7,Truckers
2009,486243451,8,The Book of Kells: Selected Plates in Full Color
2009,713723076,9,The Art Of Celtia
2009,71411393,9,The Celts Activity Book
2009,87226002,7,Celtic Mythology (Library of the World's Myths and Legends)
2009,1555910408,8,Keepers of the Earth Teachers Guide
2010,440221420,5,No Witnesses: A Novel
2010,380796090,6,Watermelon
2010,451197879,8,Roadwork
2010,671614460,4,COPS
2010,684836491,5,Apocalypse Wow
2010,684859262,8,SINGLE &amp; SINGLE
2010,399147357,7,Dead Sleep
2010,740704532,8,Random Acts Of Management:A Dilbert Book
2010,688156126,9,Jupiter's Bones: A Novel (Peter Decker &amp; Rina Lazarus Novels (Hardcover))
2010,836221974,5,Conversations With Dogbert: A Dilbert Book
2010,446604666,10,Sick Puppy
2010,1552976246,2,Silent Witness: How Forensic Anthropology Is Used to Solve the World's Toughest Crimes
2012,345353145,8,Sphere
2012,413588106,10,Growing Pains of Adrian Mole
2012,553279912,10,A Is for Alibi (Kinsey Millhone Mysteries (Paperback))
2012,515120863,6,Killing Critics (Kathleen Mallory Novels (Paperback))
2012,449221482,8,J Is for Judgment
2012,1855681870,8,Haunted Yorkshire
2012,316154067,9,Void Moon
2012,553348973,5,Still Life with Woodpecker
2012,671023616,8,Postmortem (Kay Scarpetta Mysteries (Paperback))
2012,670892963,2,Bridget Jones : The Edge of Reason
2018,446516538,5,Slow Waltz in Cedar Bend
2019,440211727,5,A Time to Kill
2019,440214041,5,The Pelican Brief
2024,1560238763,8,Reviving the Tribe: Regenerating Gay Men's Sexuality and Culture in the Ongoing Epidemic (Haworth Gay &amp; Lesbian Studies)
2024,1555831753,5,The Trouble With Harry Hay: Founder of the Modern Gay Movement
2024,385239068,5,After the Ball: How America Will Conquer Its Fear and Hatred of Gays in the '90s
2024,415907411,8,Queer Looks: Perspectives on Lesbian and Gay Film and Video
2024,380717972,9,Halfway Home
2024,472095978,9,"The Male Body: Features, Destinies, Exposures"
2024,525480374,5,Get the Message?: A Decade of Art for Social Change
2024,312028784,7,The Boys and Their Baby (Stonewall Inn Editions)
2024,525943730,5,Walt Whitman: A Gay Life
2024,226067114,8,"Christianity, Social Tolerance, and Homosexuality: Gay People in Western Europe from the Beginning of the Christian Era to the Fourteenth Century"
2024,151002231,9,Homosexuality In History
2024,60167084,8,"Making History: The Struggle for Gay and Lesbian Equal Rights, 1945-1990 : An Oral History"
2024,1895857058,9,On the Safe Edge: A Manual for SM Play
2024,802116825,8,Death of a River Guide
2024,802130259,5,Out Front: Contemporary Gay and Lesbian Plays
2024,393011224,9,The Age of Sensation
2024,1565842103,8,A Queer Reader
2024,807079200,9,Gay Ideas: Outing and Other Controversies
2024,896082172,8,Culture Clash: The Making of Gay Sensibility
2024,890876096,8,So Little Time: Essays on Gay Life
2024,878670319,9,The gay liberation book
2024,812822625,5,The Gay Tapes: A Candid Discussion About Male Homosexuality
2024,877736510,8,Same-Sex Love : And the Path to Wholeness
2024,841502439,9,Christopher and gay;: A partisan's view of the Greenwich Village homosexual scene
2024,846705672,9,American Way of Sex: An Informal Illustrated History (254p)
2030,1561707236,10,Soul's Perfection (Journey of the Soul)
2030,1882591275,5,Write from the Heart: Unleashing the Power of Your Creativity
2030,1880032627,10,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life
2030,743400720,10,The Camino
2030,786860642,10,Northern Exposures: Photographs
2030,806514094,10,Northern Exposure: The Official Publication of the Television Series
2030,809237601,10,The Northern Exposure Cookbook: A Community Cookbook from the Heart of the Alaskan Riviera
2030,809237628,10,"Chris-In-The-Morning: Love, Life, and the Whole Karmic Enchilada"
2030,1561707244,10,"The Nature of Good and Evil (Journey of the Soul Series, Book 3)"
2030,1577310454,10,Maps to Ecstasy: A Healing Journey for the Untamed Spirit
2030,44020562,10,One
2030,821211226,10,Portfolios of Ansel Adams
2030,874221501,10,Valley Walking: Notes on the Land (Northwest Voices Essay Series)
2030,1563054671,10,The Little Zen Companion
2030,912365579,10,Chief Seattle (Northwest Mythic Landscape Series)
2030,44020562,10,One
2030,915811898,10,"Way of the Peaceful Warrior, 20th Anniversary Edition: A Book That Changes Lives"
2030,1561706213,10,Adventures of a Psychic: The Fascinating Inspiring True-Life Story of One of America's Most Successful Clairvoyants
2030,1577311868,10,Developing Intuition: Practical Guidance for Daily Life
2030,694524638,10,Invitation
2030,385484100,10,The Language of Life: A Festival of Poets
2030,385315287,10,Running from Safety: An Adventure of the Spirit
2030,425133656,10,Deep Thoughts
2030,345453557,10,Vivian Lives
2030,394404289,10,The Prophet
2030,345453549,8,The Autobiography of Vivian: A Novel
2030,140422226,10,Walt Whitman: The Complete Poems (Penguin Classics)
2030,62513982,10,By the River Piedra I Sat Down and Wept
2030,62513346,10,The Valkyries
2030,440108268,10,The Bridge Across Forever
2030,62509594,10,Essential Rumi
2030,440204321,10,A Gift of Wings
2030,62508482,10,Every Part of This Earth Is Sacred: Native American Voices in Praise of Nature
2030,671777351,10,Letters from Cicely
2030,62500287,10,The Flight of the Seventh Moon: The Teaching of the Shields
2030,446676489,10,The Secret of Shambhala : In Search of the Eleventh Insight
2030,62507567,10,"The Thirteen Original Clan Mothers : Your Sacred Path to Discovering the Gifts, Talents, and Abilities of the Feminin"
2030,451525353,10,The Love Songs of Sappho (Signet Classic)
2030,67084487,10,The Stinky Cheeseman and Other Fairly Stupid Tales (Caldecott Honor Book)
2030,62502174,10,The Alchemist: A Fable About Following Your Dream
2030,140298479,10,Bridget Jones: The Edge of Reason
2030,553476580,10,Alchemist
2030,553274384,10,Don't Fall Off the Mountain
2030,811812006,10,The Secret Language of the Stars and Planets: A Visual Key to the Heavens
2030,6251279,10,The Pilgrimage
2030,60191988,10,A Night Without Armor : Poems
2030,525945040,10,The Other Side and Back: A Psychic's Guide to Our World and Beyond
2030,553255959,10,The Complete Book of Palmistry
2033,836204387,10,The Calvin and Hobbes Tenth Anniversary Book
2033,553573136,8,Couplehood
2033,671027441,10,Natural Family Living : The Mothering Magazine Guide to Parenting
2033,886774632,10,By the Sword (Kerowyn's Tale)
2033,688149790,8,Babyhood
2033,836218787,10,Scientific Progress Goes 'Boink':  A Calvin and Hobbes Collection
2033,836221362,10,It's A Magical World: A Calvin and Hobbes Collection
2033,345337662,5,Interview with the Vampire
2033,439064864,9,Harry Potter and the Chamber of Secrets (Book 2)
2033,765342987,10,Kushiel's Dart
2033,316779032,10,The Discipline Book: How to Have a Better-Behaved Child From Birth to Age Ten
2033,812533550,10,Ender's Game (Ender Wiggins Saga (Paperback))
2033,812532619,8,The Call of Earth
2033,886777550,8,"Storm Breaking (The Mage Storms, Book 3)"
2033,886775167,8,"Winds of Fate (The Mage Winds, Book 1)"
2033,451458508,10,The Pillars of the World
2033,886775043,5,Horse Fantastic
2033,451458990,10,Shadows and Light
2033,451459423,10,The House of Gaian
2033,452279089,10,The Womanly Art of Breastfeeding
2033,886775035,10,The Last of the Renshai
2033,886775205,9,The Western Wizard (Renshai Trilogy)
2033,471485527,10,Essentials of Computational Chemistry : Theories and Models
2033,43935806,9,Harry Potter and the Order of the Phoenix (Book 5)
2033,886774543,10,"Oathbreakers (Vows and Honor, Book 2)"
2033,886774144,10,"The Oathbound (Vows and Honor, Book 1)"
2033,894716174,9,The Baby Games: The Joyful Guide to Child's Play from Birth to Three Years
2033,142000663,10,The Grapes of Wrath: John Steinbeck Centennial Edition (1902-2002)
2033,886774012,9,"Magic's Promise (The Last Herald-Mage Series, Book 2)"
2033,553379534,10,"Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing"
2033,43935806,9,Harry Potter and the Order of the Phoenix (Book 5)
2033,451458028,10,The Invisible Ring
2033,886775493,9,Child of Thunder (Daw Book Collectors)
2033,451457781,8,Treachery and Treason
2033,895779129,6,"Foods That Harm, Foods That Heal:  An A - Z Guide to Safe and Healthy Eating"
