User-ID,Location,Age
5073,"sanremo, liguria, italy",23.0
5079,"padova, veneto, italy",29.0
5080,"bologna, bo, italy",44.0
5081,"gulf breeze, florida, usa",58.0
5083,"barcelona, catalunya, spain",42.0
5084,"lisboa, lisboa, portugal",33.0
5085,"dortmund, nordrhein-westfalen, germany",32.0
5087,"berlin, schleswig-holstein, germany",32.0
5089,"wroclaw, dolny slask, poland",32.0
5090,"istanbul, yesilyurt, turkey",30.0
5092,"santiago, regiòn metropolitana, chile",40.0
5093,"trondheim, ,",40.0
5094,"snellville, georgia, usa",29.0
5095,"marratxi, mallorca, spain",31.0
5096,"bangkok, bangkok, thailand",40.0
5099,"san sebastian, guipuzcoa, spain",26.0
5100,"boise, idaho, usa",36.0
5102,"madrid, madrid, spain",31.0
5104,"lugano, n/a, switzerland",22.0
5105,"móstoles, madrid, spain",30.0
5106,"porto, porto, portugal",24.0
5107,"singapore, singapore, singapore",32.0
5108,"coimbra, coimbra, portugal",20.0
5111,"ripollet, barcelona, spain",32.0
5113,"roswell, new mexico, usa",41.0
5114,"new york, new york, usa",41.0
5115,"sevilla, andalucía, spain",36.0
5117,"zaragoza, zaragoza, spain",24.0
5122,"london, london, united kingdom",27.0
5123,"barcelona, barcelona, spain",31.0
5124,"bel air, maryland, usa",37.0
5125,"munich, bayern, germany",44.0
5126,"chula vista, california, usa",53.0
5127,"castelnovo monti (re), emilia romagna, italy",33.0
5128,"zaragoza, aragon, spain",24.0
5129,"la laguna, santa cruz de tenerife, spain",35.0
5130,"zürich, n/a, switzerland",37.0
5132,"barcelona, n/a, spain",46.0
5133,"barcelona, barcelona, spain",55.0
5134,"hillsboro, oregon, usa",27.0
5135,"berlin, berlin, germany",15.0
5136,"malaga, malaga, spain",33.0
5137,"coatzacoalcos, veracruz, mexico",22.0
5139,"walsall, england, united kingdom",33.0
5140,"vigo, galicia, spain",16.0
5142,"santander, cantabria, spain",41.0
5143,"buenos aires, buenos aires, argentina",43.0
5145,"madrid, madrid, spain",43.0
5146,"trieste, friuli venezia giulia, italy",28.0
5147,"bogota, alabama, colombia",29.0
5148,"bogota, alabama, colombia",29.0
5149,"badalona, catalunya, spain",28.0
5150,"valladolid, castilla y leon, spain",30.0
5151,"madrid, madrid, spain",24.0
5152,"stephanskirchen, bayern, germany",50.0
5153,"matosinhos, porto, portugal",31.0
5155,"savigné l`évèque, pays de la loire, france",23.0
5157,"murcia, murcia, spain",25.0
5158,"lyon, rhone, france",21.0
5159,"linz, oberoesterreich, austria",75.0
5160,"washington, d.c., dc, usa",49.0
5162,"tehachapi, california, usa",66.0
5167,"lima, n/a, peru",58.0
5168,"tegucigalpa, francisco morazan, honduras",16.0
5169,"gloucester, england, united kingdom",19.0
5170,"newark, california, usa",18.0
5171,"barcelona, barcelona, spain",31.0
5172,"verona, ,",43.0
5173,"barcelona, catalunya, spain",32.0
5175,"woodbury, minnesota, usa",41.0
5176,"igualada, barcelona, spain",30.0
5177,"barcelona, catalunya, spain",53.0
5178,"halls, tennessee, usa",26.0
5181,"ludington, michigan, usa",46.0
5182,"ashford, middlesex, united kingdom",54.0
5184,"barcelona, catalunya, spain",25.0
5186,"orange park, florida, usa",50.0
5187,"san antonio, texas, usa",20.0
5188,"puertollano, ciudad real, spain",37.0
5190,"madrid, madrid, spain",35.0
5191,"humble, texas, usa",56.0
5192,"santiago del estero, n/a, argentina",17.0
5193,"genova, liguria, italy",25.0
5194,"benidorm, comunidad valenciana, spain",20.0
5195,"münster, nordrhein-westfalen, germany",26.0
5197,"catonsville, maryland, usa",41.0
5199,"piacenza, emilia romagna, italy",31.0
5202,"s. lucia uzzano, toscana, italy",31.0
5203,"tehkummah, ontario, canada",56.0
5204,"lyon, rhône-alpes, france",24.0
5205,"tring, england, united kingdom",70.0
5206,"guadalajara, guadalajara, spain",18.0
5207,"indianapolis, indiana, usa",34.0
5208,"brest, bretagne, france",20.0
5209,"medford, new jersey, usa",48.0
5210,"lyon, \n/a\"", france""",24.0
5212,"jamestown, pennsylvania, usa",35.0
5214,"durham, north carolina, usa",49.0
5217,"aviles, asturias, spain",25.0
5221,"maplewood, minnesota, usa",52.0
5222,"freetown, nebraska, sierra leone",19.0
5223,"aljaraque, huelva, spain",36.0
5225,"edewecht, niedersachsen, germany",27.0
5226,"pasadena, california, usa",45.0
5227,"wien, wien, austria",22.0
5228,"dundee, scotland, united kingdom",25.0
5229,"bilbao, vizcaya, spain",33.0
5230,"beauport, quebec, canada",15.0
5231,"sevilla, n/a, spain",56.0
5232,"ottawa, ontario,",30.0
5233,"porto, porto, portugal",24.0
5235,"vicenza, veneto, italy",23.0
5236,"upper hutt, wellington, new zealand",30.0
5238,"bristol, england, united kingdom",41.0
5240,"goulds, newfoundland, canada",23.0
5241,"guatemala, n/a, guatemala",18.0
5243,"drayton valley, alberta, canada",36.0
5244,"sydney, new south wales, australia",14.0
5245,"brisbane, qld, australia",43.0
5246,"jensen beach, florida, usa",22.0
5247,"fleet, hampshire, united kingdom",46.0
5250,"kosice, kosicky kraj, slovakia",24.0
5252,"london, n/a, united kingdom",31.0
5254,"ottawa, ontario, canada",57.0
5255,"mattersburg, n/a, austria",20.0
5256,"marne, michigan, usa",30.0
5257,"manila, manila, philippines",26.0
5258,"barcelona, barcelona, spain",26.0
5259,"tehran, tehran, iran",34.0
5260,"berlin, berlin, germany",20.0
5261,"chakwal, punjab, pakistan",19.0
5262,"&#304;zmir, n/a, turkey",27.0
5266,"waynesville, north carolina, usa",23.0
5269,"bamako, baden-wuerttemberg, mali",32.0
5270,"cambridge, waikato, new zealand",40.0
5272,"manassas, virginia, usa",29.0
5274,"s.giovanni in persiceto, emilia romagna, italy",34.0
5277,"bangsar, kuala lumpur, malaysia",26.0
5278,"neoga, illinois, usa",50.0
5279,"nunica, michigan, usa",16.0
5280,"rome, lazio, italy",29.0
5283,"london, n/a, united kingdom",52.0
5284,"wilmington, north carolina, usa",27.0
5285,"atascadero, california, usa",38.0
5286,"dallas, texas, usa",18.0
5287,"ottawa, ontario, canada",22.0
5288,"hockessin, delaware, usa",31.0
5291,"jerez, cádiz, spain",24.0
5292,"lahore, punjab, pakistan",23.0
5293,"cambridge, england, united kingdom",34.0
5294,"montreal, quebec, canada",22.0
5296,"brooklyn, new york, usa",34.0
5298,"tehran, nebraska, iran",28.0
5299,"ottawa, ontario, canada",56.0
5301,"kawit, cavite, philippines",18.0
5302,"tehran, tehran, iran",26.0
5303,"weybridge, england, united kingdom",26.0
5304,"southampton, england, united kingdom",29.0
5305,"dublin, n/a, ireland",28.0
5306,"dunedin, n/a, new zealand",24.0
5307,"nottingham, england, united kingdom",42.0
5309,"barcelona, barcelona, spain",28.0
5311,"torino, piemonte, italy",34.0
5312,"upper caboolture, queensland, australia",24.0
5315,"manchester, greater manchester, united kingdom",27.0
5321,"banská bystrica, n/a, slovakia",24.0
5322,"madrid, madrid, spain",49.0
5324,"guildford, surrey, united kingdom",31.0
5327,"goolwa, south australia, australia",28.0
5329,"perth, western australia, australia",35.0
5331,"hull, england, united kingdom",26.0
5332,"wakeman, ohio, usa",50.0
5333,"rotterdam, rotterdam, netherlands",49.0
5334,"melbourne, victoria, australia",25.0
5335,"sydney, new south wales, australia",15.0
5336,"manchester, northwest territories, united kingdom",23.0
5340,"portland, maine, usa",59.0
5342,"aloha, oregon, usa",17.0
5344,"edinboro, pennsylvania, usa",44.0
5345,"madrid san fernando de henares, n/a, spain",27.0
5347,"burnaby, british columbia, canada",24.0
5348,"n/a, n/a, ireland",37.0
5350,"köln, nordrhein-westfalen, germany",20.0
5351,"new plymouth, taranaki, new zealand",74.0
5353,"esslingen, baden wuerttenberg, germany",48.0
5354,"bristol, england, united kingdom",22.0
5356,"barcelona, barcelona, spain",34.0
5357,"grain valley, missouri, usa",20.0
5358,"richardson, texas, usa",52.0
5359,"farmington, connecticut, usa",55.0
5361,"three rivers, michigan, usa",72.0
5362,"viterbo, lazio, italy",39.0
5363,"london, england, united kingdom",26.0
5364,"köln, berlin, germany",24.0
5365,"andalo, trentino alto adige, italy",22.0
5366,"barcelona, cataluña, spain",37.0
5369,"vineland, new jersey, usa",19.0
5370,"rushville, nebraska, usa",44.0
5372,"condon, oregon, usa",68.0
5373,"trieste, friuli venezia giulia, italy",45.0
5375,"placerville, california, usa",47.0
5376,"portland, maine, usa",41.0
5377,"london, england, united kingdom",25.0
5378,"rancho palos verdes, california, usa",52.0
5380,"beijing, n/a, china",29.0
5381,"milano, lombardia, italy",29.0
5382,"wethersfield, connecticut, usa",48.0
5383,"jiangmen, guangdong, china",22.0
5385,"loomis, california, usa",30.0
5386,"torino, ,",22.0
5387,"leiria, tasmania, portugal",22.0
5388,"los angeles, california, usa",40.0
5389,"queensbury, new york, usa",54.0
5391,"sacramento, california, usa",56.0
5394,"great bend, kansas, usa",66.0
5395,"paris, ile-de-france, france",22.0
5396,"guangzhou, n/a, china",32.0
5397,"rotterdam, zuid holland, netherlands",37.0
5399,"roma, lazio, italy",29.0
5400,"sondrio, lombardia, italy",26.0
5401,"adelaide, south australia, australia",33.0
5404,"lisboa, n/a, portugal",43.0
5406,"chrsitchurch, canterbury, new zealand",57.0
5407,"vegadeo, asturias, spain",21.0
5408,"bilbao, vizcaya, spain",22.0
5410,"melrose, new york, usa",66.0
5411,"neuilly/seine, n /a, france",32.0
5412,"sibiu, n/a, romania",22.0
5413,"ranfurly,, central otago, new zealand",54.0
5415,"minneapolis, minnesota, usa",32.0
5418,"elvas, elvas, portugal",26.0
5420,"aachen, \n/a\"", germany""",34.0
5422,"davie, florida, usa",16.0
5423,"croydon, england, united kingdom",26.0
5426,"greensboro, north carolina, usa",32.0
5427,"leicestershire, florida, united kingdom",11.0
5429,"sacramento, california, usa",51.0
5430,"fruitland, iowa, usa",47.0
5432,"melbourne, victoria, australia",21.0
5434,"nanchang, jiangxi, china",22.0
5436,"coventry, england, united kingdom",33.0
5437,"essen, nordrhein-westfalen, germany",30.0
5439,"houston, texas, usa",66.0
5441,"south royalton, vermont, usa",65.0
5442,"blanes, girona, spain",34.0
5447,"padova, veneto, italy",26.0
5448,"pine bush, new york, usa",14.0
5449,"madrid, n/a, spain",43.0
5450,"tehran, n/a, iran",21.0
5451,"murphysboro, illinois, usa",24.0
5452,"reseda, california, usa",26.0
5454,"sydney, new south wales,",18.0
5455,"avilés, asturias, spain",22.0
5456,"barcelona, catalunya, spain",29.0
5457,"scranton, pennsylvania, usa",15.0
5461,"silverhill, alabama, usa",14.0
5463,"madrid, madrid, spain",31.0
5464,"dortmund, nordrhein-westfalen, germany",24.0
5466,"lawrenceville, georgia, usa",44.0
5468,"no comment, wisconsin, usa",15.0
5469,"savannah, georgia, usa",26.0
5470,"buffalo, new york, usa",17.0
5471,"barcelona, catalunya, spain",60.0
5473,"santiago, galicia, spain",32.0
5475,"portland, oregon, usa",24.0
5478,"jonesboro, arkansas, usa",27.0
5479,"statesboro, georgia, usa",27.0
5480,"diamond bar, california, usa",36.0
5481,"leinì, piemonte, italy",22.0
5483,"bayan lepas, penang, malaysia",20.0
5484,"viimsi, n/a, estonia",23.0
5489,"christchurch, canterbury, new zealand",60.0
5490,"lake charles, louisiana, usa",33.0
5491,"espagnac ste eulalie, lot, france",52.0
5492,"pittsburgh, pennsylvania, usa",48.0
5493,"prague, prague, czech republic",8.0
5494,"oxford, england, united kingdom",25.0
5496,"belmont, massachusetts, usa",42.0
5499,"lakeland, tennessee,",60.0
5500,"buenos aires, buenos aires, argentina",26.0
5502,"bloomington, indiana, usa",0.0
5503,"shah alam, selangor, malaysia",22.0
5506,"cortlandt manor, new york, usa",19.0
5508,"herkimer, new york, usa",15.0
5510,"roma, roma, italy",30.0
5511,"nizza monferrato, piemonte, italy",40.0
5512,"sevilla, sevilla, spain",29.0
5513,"salamanca, salamanca, spain",17.0
5515,"huelva, n/a, spain",22.0
5516,"lillehammer, oppland, norway",29.0
5517,"milwaukee, wisconsin, usa",53.0
5519,"genova, italy, italy",28.0
5523,"tunbridge wells, england, united kingdom",29.0
5524,"pforzheim, baden-wuerttemberg, germany",35.0
5525,"barcelona, barcelona, spain",30.0
5526,"dale city, virginia, usa",49.0
5529,"milwaukee, wisconsin, usa",19.0
5530,"charlotte, north carolina, usa",45.0
5534,"mississauga, ontario, canada",59.0
5535,"bruxelles, bruxelles-capitale, belgium",22.0
5538,"malden, massachusetts, usa",32.0
5539,"austin, texas, usa",32.0
5540,"york, england, united kingdom",23.0
5541,"williamstown, massachusetts, usa",46.0
5542,"flushing, new york, usa",26.0
5543,"cumberland, maryland, usa",29.0
5544,"madrid, madrid, spain",41.0
5545,"santiago de compostela, galicia, spain",17.0
5549,"mianwali, punjab, pakistan",28.0
5550,"warrnambool, victoria, australia",39.0
5552,"santiago de compostela, galicia, spain",30.0
5553,"london, england, united kingdom",23.0
5554,"cedar park, texas, usa",29.0
5556,"mannheim, baden-wuerttemberg, germany",25.0
5559,"lakeland, florida, usa",37.0
5560,"sevilla, sevilla, spain",52.0
5561,"lindenwold, new jersey, usa",24.0
5562,"london, n/a, united kingdom",26.0
5563,"leganes, madrid, spain",25.0
5564,"christchurch, canterbury, new zealand",44.0
5565,"lavington, new south wales, australia",37.0
5566,"heidelberg, baden-wuerttemberg, germany",20.0
5567,"baghdad, rhode island, iraq",28.0
5568,"detroit, michigan, usa",28.0
5570,"jhang, punjab, pakistan",0.0
5571,"baton rouge, louisiana, usa",24.0
5572,"valladolid, valladolid, spain",30.0
5573,"denver, colorado, usa",18.0
5574,"london, england, united kingdom",63.0
5576,"halifax, nova scotia, canada",23.0
5577,"maitland, florida, usa",62.0
5579,"london, england, united kingdom",28.0
5581,"newtown, new south wales, australia",22.0
5582,"seattle, washington, usa",26.0
5583,"marburg, hessen, germany",20.0
5585,"arlington, virginia, usa",39.0
5586,"herent, n/a, belgium",27.0
5589,"craiova, dolj, romania",15.0
5591,"webster, florida, usa",58.0
5592,"brighton, england, united kingdom",39.0
5593,"lisboa, lisboa, portugal",32.0
5594,"anna, illinois,",18.0
5596,"brisbane, queensland, australia",41.0
5597,"ajax, ontario, canada",25.0
5598,"ryde, isle of wight, united kingdom",26.0
5599,"edinburgh, ,",38.0
5601,"bogota, london, united kingdom",28.0
5602,"tehran, tehran, iran",20.0
5603,"north hollywood, california, usa",7.0
5604,"hattenhofen, bayern, germany",48.0
5605,"dania beach, florida, usa",36.0
5609,"oradea, bihor, romania",25.0
5611,"kuala lumpur, federal territory, malaysia",27.0
5612,"são paulo, são paulo, brazil",25.0
5613,"stockton, california, usa",42.0
5616,"branford, connecticut, usa",40.0
5617,"milano, ,",29.0
5619,"paris, n/a, france",52.0
5620,"paris, n/a, france",26.0
5621,"leipzig, sachsen, germany",40.0
5622,"são paulo, são paulo, brazil",19.0
5623,"toulouse, n/a, france",23.0
5624,"wuxi, jiangsu province, china",23.0
5627,"san jose, california, usa",22.0
5628,"elche, alicante, spain",24.0
5630,"milano, lombardia, italy",29.0
5632,"oradea, romania, romania",31.0
5633,"limoges, limousin, france",31.0
5634,"logroño, la rioja, spain",25.0
5635,"new york, new york, usa",26.0
5637,"gold coast, queensland, australia",24.0
5639,"roma, lazio, italy",34.0
5640,"tijuana, baja california, mexico",42.0
5641,"sevilla, andalucia, spain",34.0
5642,"mexico, city, mexico, city, mexico",54.0
5643,"arezzo, toscana, italy",21.0
5644,"paris, ile de france, france",23.0
5645,"valencia, valencia, spain",28.0
5648,"melbourne, victoria, australia",20.0
5650,"rome, , italy",47.0
5651,"worcester, massachusetts, usa",64.0
5653,"sydney, new south wales, australia",13.0
5654,"málaga, andalucía, spain",28.0
5655,"adelaide, south australia, australia",53.0
5656,"jhang sadar, punjab, pakistan",18.0
5657,"tehran, tehran, iran",39.0
5658,"tehran, iran, iran",35.0
5659,"tehran, iran, iran",36.0
5661,"tehran, ostane tehran, iran",25.0
5663,"tehran, n/a, iran",22.0
5664,"magreta (mo), emilia romagna, italy",26.0
5665,"orlando, florida, usa",40.0
5668,"grand island, nebraska, usa",40.0
5670,"paris, 9eme arrond., france",38.0
5672,"angoulême, charente, france",21.0
5674,"jackson, new jersey, usa",15.0
5675,"radebeul, sachsen, germany",22.0
5679,"madrid, madrid, spain",41.0
5681,"odivelas, lisbon, portugal",22.0
5682,"moaña, galicia, spain",21.0
5683,"lancaster, pennsylvania, usa",16.0
5685,"scarborough, ontario, canada",15.0
5686,"brookline, massachusetts, usa",30.0
5688,"albany, georgia, usa",39.0
5689,"stourbridge, england, united kingdom",34.0
5690,"wien, vienna, austria",24.0
5691,"houston, texas, usa",58.0
5694,"lake forest, california, usa",43.0
5696,"mexico, n/a, mexico",23.0
5699,"marietta, georgia, usa",24.0
5701,"canberra, australian capital territory, australia",46.0
5702,"sydney, new south wales, australia",14.0
5704,"mapleton, queensland, australia",45.0
5707,"seascale, england, united kingdom",43.0
5709,"bayan lepas, penang, malaysia",15.0
5710,"austin, texas, usa",28.0
5713,"old greenwich, connecticut, usa",41.0
5714,"concord, new hampshire, usa",56.0
5716,"kent, england, united kingdom",42.0
5717,"succasunna, new jersey, usa",40.0
5718,"wallarobba, new south wales, australia",17.0
5719,"cortlandt manor, new york, usa",50.0
5720,"cortlandt manor, new york, usa",50.0
5722,"providence, rhode island, usa",23.0
5723,"white plains, new york, usa",35.0
5724,"boston, massachusetts, usa",24.0
5726,"sheffield, derbyshire, united kingdom",57.0
5728,"cullowhee, north carolina, usa",22.0
5729,"glagow, scotland, united kingdom",22.0
5730,"ottawa, ontario, canada",20.0
5731,"carrollton, texas, usa",23.0
5732,"gillingham, england, united kingdom",33.0
5734,"crediton, emilia romagna, united kingdom",44.0
5735,"valparaiso, indiana, usa",30.0
5737,"newcastle, washington, usa",44.0
5741,"redlands, california, usa",20.0
5742,"portland, maine, usa",40.0
5743,"scottsdale, arizona, usa",43.0
5747,"miranda de ebro, burgos, spain",16.0
5748,"miranda de ebro, burgos, spain",16.0
5749,"barcelona, catalunya, spain",18.0
5751,"brisbane, queensland, australia",22.0
5752,"nottingham, n/a, united kingdom",26.0
5753,"chicago, illinois, usa",25.0
5754,"waitara, taranaki, new zealand",22.0
5755,"gland, vaud, switzerland",58.0
5756,"welshpool, west australia, australia",36.0
5757,"zarautz, gipuzkoa, spain",37.0
5758,"belfast, northern ireland, united kingdom",47.0
5759,"santa cruz, california, usa",41.0
5760,"springfield, ,",19.0
5762,"warsaw, n/a, poland",31.0
5763,"london, s e england, united kingdom",40.0
5765,"vilanova i la geltrú, catalunya, spain",16.0
5766,"powder springs, georgia, usa",40.0
5769,"christchurch, canterbury,",25.0
